City1,City2,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month_num,dep latitude,dep longitude,arr latitude,arr longitude,haul
CANBERRA,MELBOURNE,26961,303,68.1,470,12671670,18619990,39617,2020,December,-35.27603,149.13435,-37.813938,144.963425,below 1k
CANBERRA,SYDNEY,47416,933,70.6,236,11190176,15859200,67200,2019,January,-35.27603,149.13435,-33.861481,151.205475,below 1k
CANBERRA,SYDNEY,73184,1345,70.7,236,17230596,24361808,103402,2019,February,-35.27603,149.13435,-33.861481,151.205475,below 1k
CANBERRA,SYDNEY,81651,1466,73.4,236,19269636,26255000,111250,2019,March,-35.27603,149.13435,-33.861481,151.205475,below 1k
CANBERRA,SYDNEY,71101,1335,70.7,236,16779836,23737588,100583,2019,April,-35.27603,149.13435,-33.861481,151.205475,below 1k
CANBERRA,SYDNEY,80707,1427,73.4,236,19046852,25947020,109945,2019,May,-35.27603,149.13435,-33.861481,151.205475,below 1k
CANBERRA,SYDNEY,78511,1350,77.2,236,18528596,24000256,101696,2019,June,-35.27603,149.13435,-33.861481,151.205475,below 1k
CANBERRA,SYDNEY,83565,1473,74.9,236,19721340,26345860,111635,2019,July,-35.27603,149.13435,-33.861481,151.205475,below 1k
CANBERRA,SYDNEY,84536,1434,75.7,236,19950496,26356716,111681,2019,August,-35.27603,149.13435,-33.861481,151.205475,below 1k
CANBERRA,SYDNEY,83904,1431,77,236,19801344,25725180,109005,2019,September,-35.27603,149.13435,-33.861481,151.205475,below 1k
CANBERRA,SYDNEY,89721,1493,77.6,236,21174156,27296704,115664,2019,October,-35.27603,149.13435,-33.861481,151.205475,below 1k
CANBERRA,SYDNEY,88907,1427,81,236,20982052,25902416,109756,2019,November,-35.27603,149.13435,-33.861481,151.205475,below 1k
CANBERRA,SYDNEY,68147,1178,76.1,236,16082692,21129552,89532,2019,December,-35.27603,149.13435,-33.861481,151.205475,below 1k
CANBERRA,SYDNEY,49339,914,73.9,236,11644004,15754416,66756,2020,January,-35.27603,149.13435,-33.861481,151.205475,below 1k
CANBERRA,SYDNEY,73238,1298,73.4,236,17284168,23540528,99748,2020,February,-35.27603,149.13435,-33.861481,151.205475,below 1k
CANBERRA,SYDNEY,43011,1071,54,236,10150596,18791264,79624,2020,March,-35.27603,149.13435,-33.861481,151.205475,below 1k
CANBERRA,SYDNEY,0,0,0,236,0,0,0,2020,April,-35.27603,149.13435,-33.861481,151.205475,below 1k
CANBERRA,SYDNEY,0,0,0,236,0,0,0,2020,May,-35.27603,149.13435,-33.861481,151.205475,below 1k
CANBERRA,SYDNEY,0,0,0,236,0,0,0,2020,June,-35.27603,149.13435,-33.861481,151.205475,below 1k
CANBERRA,SYDNEY,0,0,0,236,0,0,0,2020,July,-35.27603,149.13435,-33.861481,151.205475,below 1k
CANBERRA,SYDNEY,0,0,0,236,0,0,0,2020,August,-35.27603,149.13435,-33.861481,151.205475,below 1k
CANBERRA,SYDNEY,0,0,0,236,0,0,0,2020,September,-35.27603,149.13435,-33.861481,151.205475,below 1k
CANBERRA,SYDNEY,0,0,0,236,0,0,0,2020,October,-35.27603,149.13435,-33.861481,151.205475,below 1k
CANBERRA,SYDNEY,0,0,0,236,0,0,0,2020,November,-35.27603,149.13435,-33.861481,151.205475,below 1k
CANBERRA,SYDNEY,0,0,0,236,0,0,0,2020,December,-35.27603,149.13435,-33.861481,151.205475,below 1k
COFFS HARBOUR,SYDNEY,26635,399,70.1,443,11799305,16831342,37994,2019,January,-30.296261,153.11351,-33.861481,151.205475,below 1k
COFFS HARBOUR,SYDNEY,24140,370,68.9,443,10694020,15514303,35021,2019,February,-30.296261,153.11351,-33.861481,151.205475,below 1k
COFFS HARBOUR,SYDNEY,28060,399,73.8,443,12430580,16849948,38036,2019,March,-30.296261,153.11351,-33.861481,151.205475,below 1k
COFFS HARBOUR,SYDNEY,27210,389,73.8,443,12054030,16328980,36860,2019,April,-30.296261,153.11351,-33.861481,151.205475,below 1k
COFFS HARBOUR,SYDNEY,27581,402,72.8,443,12218383,16774195,37865,2019,May,-30.296261,153.11351,-33.861481,151.205475,below 1k
COFFS HARBOUR,SYDNEY,24770,386,67.6,443,10973110,16231520,36640,2019,June,-30.296261,153.11351,-33.861481,151.205475,below 1k
COFFS HARBOUR,SYDNEY,27393,418,70.2,443,12135099,17279215,39005,2019,July,-30.296261,153.11351,-33.861481,151.205475,below 1k
COFFS HARBOUR,SYDNEY,25851,389,75.2,443,11451993,15229454,34378,2019,August,-30.296261,153.11351,-33.861481,151.205475,below 1k
COFFS HARBOUR,SYDNEY,27985,416,73.5,443,12397355,16876528,38096,2019,September,-30.296261,153.11351,-33.861481,151.205475,below 1k
COFFS HARBOUR,SYDNEY,31157,426,80,443,13802551,17262824,38968,2019,October,-30.296261,153.11351,-33.861481,151.205475,below 1k
COFFS HARBOUR,SYDNEY,27796,384,79.6,443,12313628,15464244,34908,2019,November,-30.296261,153.11351,-33.861481,151.205475,below 1k
COFFS HARBOUR,SYDNEY,27940,408,75.2,443,12377420,16460994,37158,2019,December,-30.296261,153.11351,-33.861481,151.205475,below 1k
COFFS HARBOUR,SYDNEY,26798,398,72.2,443,11871514,16449033,37131,2020,January,-30.296261,153.11351,-33.861481,151.205475,below 1k
COFFS HARBOUR,SYDNEY,23863,373,74.4,443,10571309,14207896,32072,2020,February,-30.296261,153.11351,-33.861481,151.205475,below 1k
COFFS HARBOUR,SYDNEY,16353,357,57.3,443,7244379,12633474,28518,2020,March,-30.296261,153.11351,-33.861481,151.205475,below 1k
COFFS HARBOUR,SYDNEY,0,0,0,443,0,0,0,2020,April,-30.296261,153.11351,-33.861481,151.205475,below 1k
COFFS HARBOUR,SYDNEY,0,0,0,443,0,0,0,2020,May,-30.296261,153.11351,-33.861481,151.205475,below 1k
COFFS HARBOUR,SYDNEY,0,0,0,443,0,0,0,2020,June,-30.296261,153.11351,-33.861481,151.205475,below 1k
COFFS HARBOUR,SYDNEY,0,0,0,443,0,0,0,2020,July,-30.296261,153.11351,-33.861481,151.205475,below 1k
COFFS HARBOUR,SYDNEY,0,0,0,443,0,0,0,2020,August,-30.296261,153.11351,-33.861481,151.205475,below 1k
COFFS HARBOUR,SYDNEY,0,0,0,443,0,0,0,2020,September,-30.296261,153.11351,-33.861481,151.205475,below 1k
COFFS HARBOUR,SYDNEY,0,0,0,443,0,0,0,2020,October,-30.296261,153.11351,-33.861481,151.205475,below 1k
COFFS HARBOUR,SYDNEY,8725,213,57.3,443,3865175,6741574,15218,2020,November,-30.296261,153.11351,-33.861481,151.205475,below 1k
COFFS HARBOUR,SYDNEY,10988,242,61.9,443,4867684,7858820,17740,2020,December,-30.296261,153.11351,-33.861481,151.205475,below 1k
CAIRNS,MELBOURNE,74498,475,81.1,2311,172164878,212172910,91810,2019,January,-16.92304,145.766251,-37.813938,144.963425,2k-3k
CAIRNS,MELBOURNE,51589,340,76.2,2311,119222179,156514786,67726,2019,February,-16.92304,145.766251,-37.813938,144.963425,2k-3k
CAIRNS,MELBOURNE,51460,332,78.5,2311,118924060,151472184,65544,2019,March,-16.92304,145.766251,-37.813938,144.963425,2k-3k
CAIRNS,MELBOURNE,74852,468,81.2,2311,172982972,213041846,92186,2019,April,-16.92304,145.766251,-37.813938,144.963425,2k-3k
CAIRNS,MELBOURNE,60547,371,83.6,2311,139924117,167431950,72450,2019,May,-16.92304,145.766251,-37.813938,144.963425,2k-3k
CAIRNS,MELBOURNE,66986,393,87.5,2311,154804646,176863141,76531,2019,June,-16.92304,145.766251,-37.813938,144.963425,2k-3k
CAIRNS,MELBOURNE,92279,523,89.9,2311,213256769,237321212,102692,2019,July,-16.92304,145.766251,-37.813938,144.963425,2k-3k
CAIRNS,MELBOURNE,82117,462,90.9,2311,189772387,208662501,90291,2019,August,-16.92304,145.766251,-37.813938,144.963425,2k-3k
CAIRNS,MELBOURNE,84627,481,87.6,2311,195572997,223362772,96652,2019,September,-16.92304,145.766251,-37.813938,144.963425,2k-3k
CAIRNS,MELBOURNE,80567,479,85.7,2311,186190337,217381904,94064,2019,October,-16.92304,145.766251,-37.813938,144.963425,2k-3k
CAIRNS,MELBOURNE,68263,390,90.2,2311,157755793,174912657,75687,2019,November,-16.92304,145.766251,-37.813938,144.963425,2k-3k
CAIRNS,MELBOURNE,68091,413,85.7,2311,157358301,183662103,79473,2019,December,-16.92304,145.766251,-37.813938,144.963425,2k-3k
CAIRNS,MELBOURNE,62543,366,91.3,2311,144536873,158298878,68498,2020,January,-16.92304,145.766251,-37.813938,144.963425,2k-3k
CAIRNS,MELBOURNE,40301,305,68.6,2311,93135611,135766628,58748,2020,February,-16.92304,145.766251,-37.813938,144.963425,2k-3k
CAIRNS,MELBOURNE,33116,253,68.2,2311,76531076,112173629,48539,2020,March,-16.92304,145.766251,-37.813938,144.963425,2k-3k
CAIRNS,MELBOURNE,0,0,0,2311,0,0,0,2020,April,-16.92304,145.766251,-37.813938,144.963425,2k-3k
CAIRNS,MELBOURNE,0,0,0,2311,0,0,0,2020,May,-16.92304,145.766251,-37.813938,144.963425,2k-3k
CAIRNS,MELBOURNE,0,0,0,2311,0,0,0,2020,June,-16.92304,145.766251,-37.813938,144.963425,2k-3k
CAIRNS,MELBOURNE,0,0,0,2311,0,0,0,2020,July,-16.92304,145.766251,-37.813938,144.963425,2k-3k
CAIRNS,MELBOURNE,0,0,0,2311,0,0,0,2020,August,-16.92304,145.766251,-37.813938,144.963425,2k-3k
CAIRNS,MELBOURNE,0,0,0,2311,0,0,0,2020,September,-16.92304,145.766251,-37.813938,144.963425,2k-3k
CAIRNS,MELBOURNE,0,0,0,2311,0,0,0,2020,October,-16.92304,145.766251,-37.813938,144.963425,2k-3k
CAIRNS,MELBOURNE,0,0,0,2311,0,0,0,2020,November,-16.92304,145.766251,-37.813938,144.963425,2k-3k
CAIRNS,MELBOURNE,25461,172,75,2311,58840371,78412230,33930,2020,December,-16.92304,145.766251,-37.813938,144.963425,2k-3k
CAIRNS,SYDNEY,95723,627,79.6,1971,188670033,236906316,120196,2019,January,-16.92304,145.766251,-33.861481,151.205475,1k-2k
CAIRNS,SYDNEY,77395,515,78.1,1971,152545545,195339897,99107,2019,February,-16.92304,145.766251,-33.861481,151.205475,1k-2k
CAIRNS,SYDNEY,80777,517,80,1971,159211467,198982305,100955,2019,March,-16.92304,145.766251,-33.861481,151.205475,1k-2k
CAIRNS,SYDNEY,91946,590,79.4,1971,181225566,228192525,115775,2019,April,-16.92304,145.766251,-33.861481,151.205475,1k-2k
CAIRNS,SYDNEY,76126,481,81.6,1971,150044346,183785895,93245,2019,May,-16.92304,145.766251,-33.861481,151.205475,1k-2k
CAIRNS,SYDNEY,79053,474,84.8,1971,155813463,183683403,93193,2019,June,-16.92304,145.766251,-33.861481,151.205475,1k-2k
CAIRNS,SYDNEY,109636,635,88.2,1971,216092556,245091879,124349,2019,July,-16.92304,145.766251,-33.861481,151.205475,1k-2k
CAIRNS,SYDNEY,98555,567,88,1971,194251905,220639653,111943,2019,August,-16.92304,145.766251,-33.861481,151.205475,1k-2k
CAIRNS,SYDNEY,84384,527,81.4,1971,166320864,204349338,103678,2019,September,-16.92304,145.766251,-33.861481,151.205475,1k-2k
CAIRNS,SYDNEY,100410,590,86.9,1971,197908110,227656413,115503,2019,October,-16.92304,145.766251,-33.861481,151.205475,1k-2k
CAIRNS,SYDNEY,89777,504,91.4,1971,176950467,193705938,98278,2019,November,-16.92304,145.766251,-33.861481,151.205475,1k-2k
CAIRNS,SYDNEY,94278,568,86,1971,185821938,216130005,109655,2019,December,-16.92304,145.766251,-33.861481,151.205475,1k-2k
CAIRNS,SYDNEY,99432,585,88.8,1971,195980472,220574610,111910,2020,January,-16.92304,145.766251,-33.861481,151.205475,1k-2k
CAIRNS,SYDNEY,57804,453,65.9,1971,113931684,172801512,87672,2020,February,-16.92304,145.766251,-33.861481,151.205475,1k-2k
CAIRNS,SYDNEY,43391,362,61.8,1971,85523661,138277476,70156,2020,March,-16.92304,145.766251,-33.861481,151.205475,1k-2k
CAIRNS,SYDNEY,0,0,0,1971,0,0,0,2020,April,-16.92304,145.766251,-33.861481,151.205475,1k-2k
CAIRNS,SYDNEY,0,0,0,1971,0,0,0,2020,May,-16.92304,145.766251,-33.861481,151.205475,1k-2k
CAIRNS,SYDNEY,0,0,0,1971,0,0,0,2020,June,-16.92304,145.766251,-33.861481,151.205475,1k-2k
CAIRNS,SYDNEY,24123,194,69.7,1971,0,0,0,2020,July,-16.92304,145.766251,-33.861481,151.205475,1k-2k
CAIRNS,SYDNEY,0,0,0,1971,0,0,0,2020,August,-16.92304,145.766251,-33.861481,151.205475,1k-2k
CAIRNS,SYDNEY,0,0,0,1971,0,0,0,2020,September,-16.92304,145.766251,-33.861481,151.205475,1k-2k
CAIRNS,SYDNEY,0,0,0,1971,0,0,0,2020,October,-16.92304,145.766251,-33.861481,151.205475,1k-2k
CAIRNS,SYDNEY,0,0,0,1971,0,0,0,2020,November,-16.92304,145.766251,-33.861481,151.205475,1k-2k
CAIRNS,SYDNEY,18508,204,51.1,1971,36479268,71448750,36250,2020,December,-16.92304,145.766251,-33.861481,151.205475,1k-2k
CAIRNS,TOWNSVILLE,9574,311,46.6,284,2719016,5832224,20536,2019,January,-16.92304,145.766251,-19.26639,146.805695,below 1k
CAIRNS,TOWNSVILLE,10521,293,57,284,2987964,5245196,18469,2019,February,-16.92304,145.766251,-19.26639,146.805695,below 1k
CAIRNS,TOWNSVILLE,12108,314,57.5,284,3438672,5977632,21048,2019,March,-16.92304,145.766251,-19.26639,146.805695,below 1k
CAIRNS,TOWNSVILLE,11694,307,58.5,284,3321096,5678296,19994,2019,April,-16.92304,145.766251,-19.26639,146.805695,below 1k
CAIRNS,TOWNSVILLE,12325,334,58.5,284,3500300,5987004,21081,2019,May,-16.92304,145.766251,-19.26639,146.805695,below 1k
CAIRNS,TOWNSVILLE,12580,314,63.1,284,3572720,5663528,19942,2019,June,-16.92304,145.766251,-19.26639,146.805695,below 1k
CAIRNS,TOWNSVILLE,12930,335,61.1,284,3672120,6009440,21160,2019,July,-16.92304,145.766251,-19.26639,146.805695,below 1k
CAIRNS,TOWNSVILLE,12017,334,57,284,3412828,5987004,21081,2019,August,-16.92304,145.766251,-19.26639,146.805695,below 1k
CAIRNS,TOWNSVILLE,12368,319,60.9,284,3512512,5770312,20318,2019,September,-16.92304,145.766251,-19.26639,146.805695,below 1k
CAIRNS,TOWNSVILLE,13177,338,62.1,284,3742268,6030456,21234,2019,October,-16.92304,145.766251,-19.26639,146.805695,below 1k
CAIRNS,TOWNSVILLE,12403,324,60.7,284,3522452,5798428,20417,2019,November,-16.92304,145.766251,-19.26639,146.805695,below 1k
CAIRNS,TOWNSVILLE,11536,317,54.8,284,3276224,5977348,21047,2019,December,-16.92304,145.766251,-19.26639,146.805695,below 1k
CAIRNS,TOWNSVILLE,8766,330,41.6,284,2489544,5990128,21092,2020,January,-16.92304,145.766251,-19.26639,146.805695,below 1k
CAIRNS,TOWNSVILLE,10007,311,51.2,284,2841988,5551348,19547,2020,February,-16.92304,145.766251,-19.26639,146.805695,below 1k
CAIRNS,TOWNSVILLE,7987,320,40.9,284,2268308,5543112,19518,2020,March,-16.92304,145.766251,-19.26639,146.805695,below 1k
CAIRNS,TOWNSVILLE,1303,98,25.8,284,370052,1435620,5055,2020,April,-16.92304,145.766251,-19.26639,146.805695,below 1k
CAIRNS,TOWNSVILLE,0,0,0,284,0,0,0,2020,May,-16.92304,145.766251,-19.26639,146.805695,below 1k
CAIRNS,TOWNSVILLE,0,0,0,284,0,0,0,2020,June,-16.92304,145.766251,-19.26639,146.805695,below 1k
CAIRNS,TOWNSVILLE,0,0,0,284,0,0,0,2020,July,-16.92304,145.766251,-19.26639,146.805695,below 1k
CAIRNS,TOWNSVILLE,0,0,0,284,0,0,0,2020,August,-16.92304,145.766251,-19.26639,146.805695,below 1k
CAIRNS,TOWNSVILLE,0,0,0,284,0,0,0,2020,September,-16.92304,145.766251,-19.26639,146.805695,below 1k
CAIRNS,TOWNSVILLE,0,0,0,284,0,0,0,2020,October,-16.92304,145.766251,-19.26639,146.805695,below 1k
CAIRNS,TOWNSVILLE,0,0,0,284,0,0,0,2020,November,-16.92304,145.766251,-19.26639,146.805695,below 1k
CAIRNS,TOWNSVILLE,0,0,0,284,0,0,0,2020,December,-16.92304,145.766251,-19.26639,146.805695,below 1k
DUBBO,SYDNEY,11606,383,64.2,310,3597860,5603560,18076,2019,January,-32.24295,148.604843,-33.861481,151.205475,below 1k
DUBBO,SYDNEY,13852,456,65.6,310,4294120,6548440,21124,2019,February,-32.24295,148.604843,-33.861481,151.205475,below 1k
DUBBO,SYDNEY,16202,515,68.4,310,5022620,7345140,23694,2019,March,-32.24295,148.604843,-33.861481,151.205475,below 1k
DUBBO,SYDNEY,14313,448,68.2,310,4437030,6510000,21000,2019,April,-32.24295,148.604843,-33.861481,151.205475,below 1k
DUBBO,SYDNEY,16296,520,69.4,310,5051760,7276630,23473,2019,May,-32.24295,148.604843,-33.861481,151.205475,below 1k
DUBBO,SYDNEY,14865,483,68.1,310,4608150,6762340,21814,2019,June,-32.24295,148.604843,-33.861481,151.205475,below 1k
DUBBO,SYDNEY,15717,531,64.4,310,4872270,7560590,24389,2019,July,-32.24295,148.604843,-33.861481,151.205475,below 1k
DUBBO,SYDNEY,16197,524,67.2,310,5021070,7471000,24100,2019,August,-32.24295,148.604843,-33.861481,151.205475,below 1k
DUBBO,SYDNEY,15738,503,67,310,4878780,7276940,23474,2019,September,-32.24295,148.604843,-33.861481,151.205475,below 1k
DUBBO,SYDNEY,17016,531,68.8,310,5274960,7671260,24746,2019,October,-32.24295,148.604843,-33.861481,151.205475,below 1k
DUBBO,SYDNEY,16697,508,69.8,310,5176070,7419230,23933,2019,November,-32.24295,148.604843,-33.861481,151.205475,below 1k
DUBBO,SYDNEY,13538,429,67.2,310,4196780,6246810,20151,2019,December,-32.24295,148.604843,-33.861481,151.205475,below 1k
DUBBO,SYDNEY,11666,370,66.3,310,3616460,5451040,17584,2020,January,-32.24295,148.604843,-33.861481,151.205475,below 1k
DUBBO,SYDNEY,13909,473,62.9,310,4311790,6860300,22130,2020,February,-32.24295,148.604843,-33.861481,151.205475,below 1k
DUBBO,SYDNEY,9859,449,49.6,310,3056290,6155670,19857,2020,March,-32.24295,148.604843,-33.861481,151.205475,below 1k
DUBBO,SYDNEY,498,70,18.5,310,154380,836690,2699,2020,April,-32.24295,148.604843,-33.861481,151.205475,below 1k
DUBBO,SYDNEY,846,58,42.1,310,262260,622790,2009,2020,May,-32.24295,148.604843,-33.861481,151.205475,below 1k
DUBBO,SYDNEY,0,0,0,310,0,0,0,2020,June,-32.24295,148.604843,-33.861481,151.205475,below 1k
DUBBO,SYDNEY,0,0,0,310,0,0,0,2020,July,-32.24295,148.604843,-33.861481,151.205475,below 1k
DUBBO,SYDNEY,0,0,0,310,0,0,0,2020,August,-32.24295,148.604843,-33.861481,151.205475,below 1k
DUBBO,SYDNEY,0,0,0,310,0,0,0,2020,September,-32.24295,148.604843,-33.861481,151.205475,below 1k
DUBBO,SYDNEY,0,0,0,310,0,0,0,2020,October,-32.24295,148.604843,-33.861481,151.205475,below 1k
DUBBO,SYDNEY,0,0,0,310,0,0,0,2020,November,-32.24295,148.604843,-33.861481,151.205475,below 1k
DUBBO,SYDNEY,0,0,0,310,0,0,0,2020,December,-32.24295,148.604843,-33.861481,151.205475,below 1k
DARWIN,MELBOURNE,22725,176,73.1,3131,71151975,97336528,31088,2019,January,-12.45722,130.836639,-37.813938,144.963425,over 3k
DARWIN,MELBOURNE,16934,135,70.5,3131,53020354,75250454,24034,2019,February,-12.45722,130.836639,-37.813938,144.963425,over 3k
DARWIN,MELBOURNE,21361,163,73.9,3131,66881291,90495293,28903,2019,March,-12.45722,130.836639,-37.813938,144.963425,over 3k
DARWIN,MELBOURNE,27569,175,82.5,3131,86318539,104603579,33409,2019,April,-12.45722,130.836639,-37.813938,144.963425,over 3k
DARWIN,MELBOURNE,25875,165,85.2,3131,81014625,95141697,30387,2019,May,-12.45722,130.836639,-37.813938,144.963425,over 3k
DARWIN,MELBOURNE,30034,186,88.8,3131,94036454,105918599,33829,2019,June,-12.45722,130.836639,-37.813938,144.963425,over 3k
DARWIN,MELBOURNE,34887,205,89.9,3131,109231197,121467145,38795,2019,July,-12.45722,130.836639,-37.813938,144.963425,over 3k
DARWIN,MELBOURNE,31277,186,90.8,3131,97928287,107862950,34450,2019,August,-12.45722,130.836639,-37.813938,144.963425,over 3k
DARWIN,MELBOURNE,27904,175,86.3,3131,87367424,101228361,32331,2019,September,-12.45722,130.836639,-37.813938,144.963425,over 3k
DARWIN,MELBOURNE,27089,182,80,3131,84815659,105974957,33847,2019,October,-12.45722,130.836639,-37.813938,144.963425,over 3k
DARWIN,MELBOURNE,22149,155,80.9,3131,69348519,85751828,27388,2019,November,-12.45722,130.836639,-37.813938,144.963425,over 3k
DARWIN,MELBOURNE,23140,167,78.5,3131,72451340,92314404,29484,2019,December,-12.45722,130.836639,-37.813938,144.963425,over 3k
DARWIN,MELBOURNE,22363,166,75.7,3131,70018553,92499133,29543,2020,January,-12.45722,130.836639,-37.813938,144.963425,over 3k
DARWIN,MELBOURNE,18136,140,73.7,3131,56783816,77050779,24609,2020,February,-12.45722,130.836639,-37.813938,144.963425,over 3k
DARWIN,MELBOURNE,14761,126,66.8,3131,46216691,69182576,22096,2020,March,-12.45722,130.836639,-37.813938,144.963425,over 3k
DARWIN,MELBOURNE,0,0,0,3131,0,0,0,2020,April,-12.45722,130.836639,-37.813938,144.963425,over 3k
DARWIN,MELBOURNE,0,0,0,3131,0,0,0,2020,May,-12.45722,130.836639,-37.813938,144.963425,over 3k
DARWIN,MELBOURNE,0,0,0,3131,0,0,0,2020,June,-12.45722,130.836639,-37.813938,144.963425,over 3k
DARWIN,MELBOURNE,0,0,0,3131,0,0,0,2020,July,-12.45722,130.836639,-37.813938,144.963425,over 3k
DARWIN,MELBOURNE,0,0,0,3131,0,0,0,2020,August,-12.45722,130.836639,-37.813938,144.963425,over 3k
DARWIN,MELBOURNE,0,0,0,3131,0,0,0,2020,September,-12.45722,130.836639,-37.813938,144.963425,over 3k
DARWIN,MELBOURNE,0,0,0,3131,0,0,0,2020,October,-12.45722,130.836639,-37.813938,144.963425,over 3k
DARWIN,MELBOURNE,0,0,0,3131,0,0,0,2020,November,-12.45722,130.836639,-37.813938,144.963425,over 3k
DARWIN,MELBOURNE,0,0,0,3131,0,0,0,2020,December,-12.45722,130.836639,-37.813938,144.963425,over 3k
DARWIN,PERTH,13346,124,62.3,2651,35380246,56792373,21423,2019,January,-12.45722,130.836639,-31.95224,115.861397,2k-3k
DARWIN,PERTH,11345,111,59.1,2651,30075595,50893898,19198,2019,February,-12.45722,130.836639,-31.95224,115.861397,2k-3k
DARWIN,PERTH,13019,124,60.9,2651,34513369,56633313,21363,2019,March,-12.45722,130.836639,-31.95224,115.861397,2k-3k
DARWIN,PERTH,14933,120,72,2651,39587383,54981740,20740,2019,April,-12.45722,130.836639,-31.95224,115.861397,2k-3k
DARWIN,PERTH,14597,124,67.8,2651,38696647,57038916,21516,2019,May,-12.45722,130.836639,-31.95224,115.861397,2k-3k
DARWIN,PERTH,15872,120,76.5,2651,42076672,55034760,20760,2019,June,-12.45722,130.836639,-31.95224,115.861397,2k-3k
DARWIN,PERTH,17815,124,82.9,2651,47227565,56946131,21481,2019,July,-12.45722,130.836639,-31.95224,115.861397,2k-3k
DARWIN,PERTH,16405,124,76.6,2651,43489655,56768514,21414,2019,August,-12.45722,130.836639,-31.95224,115.861397,2k-3k
DARWIN,PERTH,15054,120,72.6,2651,39908154,54963183,20733,2019,September,-12.45722,130.836639,-31.95224,115.861397,2k-3k
DARWIN,PERTH,15704,123,74.2,2651,41631304,56111066,21166,2019,October,-12.45722,130.836639,-31.95224,115.861397,2k-3k
DARWIN,PERTH,12374,120,59.6,2651,32803474,55002948,20748,2019,November,-12.45722,130.836639,-31.95224,115.861397,2k-3k
DARWIN,PERTH,13715,124,64.5,2651,36358465,56407978,21278,2019,December,-12.45722,130.836639,-31.95224,115.861397,2k-3k
DARWIN,PERTH,12829,124,60,2651,34009679,56646568,21368,2020,January,-12.45722,130.836639,-31.95224,115.861397,2k-3k
DARWIN,PERTH,11018,116,55,2651,29208718,53062416,20016,2020,February,-12.45722,130.836639,-31.95224,115.861397,2k-3k
DARWIN,PERTH,8935,108,48.2,2651,23686685,49117728,18528,2020,March,-12.45722,130.836639,-31.95224,115.861397,2k-3k
DARWIN,PERTH,257,8,21.5,2651,681307,3170596,1196,2020,April,-12.45722,130.836639,-31.95224,115.861397,2k-3k
DARWIN,PERTH,0,0,0,2651,0,0,0,2020,May,-12.45722,130.836639,-31.95224,115.861397,2k-3k
DARWIN,PERTH,0,0,0,2651,0,0,0,2020,June,-12.45722,130.836639,-31.95224,115.861397,2k-3k
DARWIN,PERTH,0,0,0,2651,0,0,0,2020,July,-12.45722,130.836639,-31.95224,115.861397,2k-3k
DARWIN,PERTH,0,0,0,2651,0,0,0,2020,August,-12.45722,130.836639,-31.95224,115.861397,2k-3k
DARWIN,PERTH,0,0,0,2651,0,0,0,2020,September,-12.45722,130.836639,-31.95224,115.861397,2k-3k
DARWIN,PERTH,0,0,0,2651,0,0,0,2020,October,-12.45722,130.836639,-31.95224,115.861397,2k-3k
DARWIN,PERTH,0,0,0,2651,0,0,0,2020,November,-12.45722,130.836639,-31.95224,115.861397,2k-3k
DARWIN,PERTH,0,0,0,2651,0,0,0,2020,December,-12.45722,130.836639,-31.95224,115.861397,2k-3k
DARWIN,SYDNEY,20783,186,64.4,3155,65570365,101748750,32250,2019,January,-12.45722,130.836639,-33.861481,151.205475,over 3k
DARWIN,SYDNEY,15460,133,67.5,3155,48776300,72293670,22914,2019,February,-12.45722,130.836639,-33.861481,151.205475,over 3k
DARWIN,SYDNEY,19508,174,65.4,3155,61547740,94151510,29842,2019,March,-12.45722,130.836639,-33.861481,151.205475,over 3k
DARWIN,SYDNEY,26232,188,79.4,3155,82761960,104297990,33058,2019,April,-12.45722,130.836639,-33.861481,151.205475,over 3k
DARWIN,SYDNEY,25721,180,81.5,3155,81149755,99527630,31546,2019,May,-12.45722,130.836639,-33.861481,151.205475,over 3k
DARWIN,SYDNEY,32841,221,85.3,3155,103613355,121530600,38520,2019,June,-12.45722,130.836639,-33.861481,151.205475,over 3k
DARWIN,SYDNEY,37777,248,86.2,3155,119186435,138248945,43819,2019,July,-12.45722,130.836639,-33.861481,151.205475,over 3k
DARWIN,SYDNEY,31432,207,86.3,3155,99167960,114860930,36406,2019,August,-12.45722,130.836639,-33.861481,151.205475,over 3k
DARWIN,SYDNEY,29461,208,80.5,3155,92949455,115510860,36612,2019,September,-12.45722,130.836639,-33.861481,151.205475,over 3k
DARWIN,SYDNEY,28748,215,76,3155,90699940,119407285,37847,2019,October,-12.45722,130.836639,-33.861481,151.205475,over 3k
DARWIN,SYDNEY,19579,160,70.9,3155,61771745,87122170,27614,2019,November,-12.45722,130.836639,-33.861481,151.205475,over 3k
DARWIN,SYDNEY,21926,168,76.1,3155,69176530,90870310,28802,2019,December,-12.45722,130.836639,-33.861481,151.205475,over 3k
DARWIN,SYDNEY,20109,161,72.3,3155,63443895,87791030,27826,2020,January,-12.45722,130.836639,-33.861481,151.205475,over 3k
DARWIN,SYDNEY,14082,117,69.1,3155,44428710,64286280,20376,2020,February,-12.45722,130.836639,-33.861481,151.205475,over 3k
DARWIN,SYDNEY,16628,146,62,3155,52461340,84547690,26798,2020,March,-12.45722,130.836639,-33.861481,151.205475,over 3k
