City1,City2,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),Year,Month_num,dep latitude,dep longitude,arr latitude,arr longitude,Category 
BRISBANE,DARWIN,0,0,0,2852,2020,May,-27.47101,153.024292,-12.45722,130.836639,between_2k_3k
BRISBANE,DARWIN,0,0,0,2852,2020,June,-27.47101,153.024292,-12.45722,130.836639,between_2k_3k
BRISBANE,DARWIN,8066,112,66.4,2852,2020,July,-27.47101,153.024292,-12.45722,130.836639,between_2k_3k
BRISBANE,DARWIN,11060,130,63.8,2852,2020,August,-27.47101,153.024292,-12.45722,130.836639,between_2k_3k
BRISBANE,DARWIN,15789,140,73.4,2852,2020,September,-27.47101,153.024292,-12.45722,130.836639,between_2k_3k
BRISBANE,DARWIN,19197,160,76.5,2852,2020,October,-27.47101,153.024292,-12.45722,130.836639,between_2k_3k
BRISBANE,DARWIN,17384,153,71.8,2852,2020,November,-27.47101,153.024292,-12.45722,130.836639,between_2k_3k
BRISBANE,DARWIN,24347,196,77.1,2852,2020,December,-27.47101,153.024292,-12.45722,130.836639,between_2k_3k
BRISBANE,EMERALD,14369,355,59.1,653,2019,January,-27.47101,153.024292,-23.522961,148.157837,less_than_1k
BRISBANE,EMERALD,14910,350,62.7,653,2019,February,-27.47101,153.024292,-23.522961,148.157837,less_than_1k
BRISBANE,EMERALD,16332,375,64.8,653,2019,March,-27.47101,153.024292,-23.522961,148.157837,less_than_1k
BRISBANE,EMERALD,15585,345,66.8,653,2019,April,-27.47101,153.024292,-23.522961,148.157837,less_than_1k
BRISBANE,EMERALD,17295,387,65.8,653,2019,May,-27.47101,153.024292,-23.522961,148.157837,less_than_1k
BRISBANE,EMERALD,16639,360,68.5,653,2019,June,-27.47101,153.024292,-23.522961,148.157837,less_than_1k
BRISBANE,EMERALD,18616,386,70.6,653,2019,July,-27.47101,153.024292,-23.522961,148.157837,less_than_1k
BRISBANE,EMERALD,18119,378,70.8,653,2019,August,-27.47101,153.024292,-23.522961,148.157837,less_than_1k
BRISBANE,EMERALD,17550,373,69,653,2019,September,-27.47101,153.024292,-23.522961,148.157837,less_than_1k
BRISBANE,EMERALD,18854,392,71.8,653,2019,October,-27.47101,153.024292,-23.522961,148.157837,less_than_1k
BRISBANE,EMERALD,17429,366,69.7,653,2019,November,-27.47101,153.024292,-23.522961,148.157837,less_than_1k
BRISBANE,EMERALD,15796,350,66.7,653,2019,December,-27.47101,153.024292,-23.522961,148.157837,less_than_1k
BRISBANE,EMERALD,15792,350,67,653,2020,January,-27.47101,153.024292,-23.522961,148.157837,less_than_1k
BRISBANE,EMERALD,15540,347,65.8,653,2020,February,-27.47101,153.024292,-23.522961,148.157837,less_than_1k
BRISBANE,EMERALD,13052,349,57.1,653,2020,March,-27.47101,153.024292,-23.522961,148.157837,less_than_1k
BRISBANE,EMERALD,0,0,0,653,2020,April,-27.47101,153.024292,-23.522961,148.157837,less_than_1k
BRISBANE,EMERALD,0,0,0,653,2020,May,-27.47101,153.024292,-23.522961,148.157837,less_than_1k
BRISBANE,EMERALD,0,0,0,653,2020,June,-27.47101,153.024292,-23.522961,148.157837,less_than_1k
BRISBANE,EMERALD,0,0,0,653,2020,July,-27.47101,153.024292,-23.522961,148.157837,less_than_1k
BRISBANE,EMERALD,0,0,0,653,2020,August,-27.47101,153.024292,-23.522961,148.157837,less_than_1k
BRISBANE,EMERALD,0,0,0,653,2020,September,-27.47101,153.024292,-23.522961,148.157837,less_than_1k
BRISBANE,EMERALD,0,0,0,653,2020,October,-27.47101,153.024292,-23.522961,148.157837,less_than_1k
BRISBANE,EMERALD,0,0,0,653,2020,November,-27.47101,153.024292,-23.522961,148.157837,less_than_1k
BRISBANE,EMERALD,9708,316,46.9,653,2020,December,-27.47101,153.024292,-23.522961,148.157837,less_than_1k
BRISBANE,GLADSTONE,17907,348,67,434,2019,January,-27.47101,153.024292,-23.84761,151.256348,less_than_1k
BRISBANE,GLADSTONE,17927,384,61.5,434,2019,February,-27.47101,153.024292,-23.84761,151.256348,less_than_1k
BRISBANE,GLADSTONE,20586,418,65.1,434,2019,March,-27.47101,153.024292,-23.84761,151.256348,less_than_1k
BRISBANE,GLADSTONE,20497,407,66.5,434,2019,April,-27.47101,153.024292,-23.84761,151.256348,less_than_1k
BRISBANE,GLADSTONE,21006,436,64.5,434,2019,May,-27.47101,153.024292,-23.84761,151.256348,less_than_1k
BRISBANE,GLADSTONE,19946,408,64.9,434,2019,June,-27.47101,153.024292,-23.84761,151.256348,less_than_1k
BRISBANE,GLADSTONE,22526,435,69.3,434,2019,July,-27.47101,153.024292,-23.84761,151.256348,less_than_1k
BRISBANE,GLADSTONE,21419,431,65.9,434,2019,August,-27.47101,153.024292,-23.84761,151.256348,less_than_1k
BRISBANE,GLADSTONE,21364,417,68.2,434,2019,September,-27.47101,153.024292,-23.84761,151.256348,less_than_1k
BRISBANE,GLADSTONE,22692,438,68.6,434,2019,October,-27.47101,153.024292,-23.84761,151.256348,less_than_1k
BRISBANE,GLADSTONE,21574,418,68.2,434,2019,November,-27.47101,153.024292,-23.84761,151.256348,less_than_1k
BRISBANE,GLADSTONE,20343,397,67.8,434,2019,December,-27.47101,153.024292,-23.84761,151.256348,less_than_1k
BRISBANE,GLADSTONE,18976,401,62.7,434,2020,January,-27.47101,153.024292,-23.84761,151.256348,less_than_1k
BRISBANE,GLADSTONE,18277,400,60.6,434,2020,February,-27.47101,153.024292,-23.84761,151.256348,less_than_1k
BRISBANE,GLADSTONE,13274,372,47.3,434,2020,March,-27.47101,153.024292,-23.84761,151.256348,less_than_1k
BRISBANE,GLADSTONE,1015,110,12.2,434,2020,April,-27.47101,153.024292,-23.84761,151.256348,less_than_1k
BRISBANE,GLADSTONE,1342,44,39.3,434,2020,May,-27.47101,153.024292,-23.84761,151.256348,less_than_1k
BRISBANE,GLADSTONE,2384,54,57.1,434,2020,June,-27.47101,153.024292,-23.84761,151.256348,less_than_1k
BRISBANE,GLADSTONE,0,0,0,434,2020,July,-27.47101,153.024292,-23.84761,151.256348,less_than_1k
BRISBANE,GLADSTONE,0,0,0,434,2020,August,-27.47101,153.024292,-23.84761,151.256348,less_than_1k
BRISBANE,GLADSTONE,0,0,0,434,2020,September,-27.47101,153.024292,-23.84761,151.256348,less_than_1k
BRISBANE,GLADSTONE,8580,243,45.9,434,2020,October,-27.47101,153.024292,-23.84761,151.256348,less_than_1k
BRISBANE,GLADSTONE,9887,259,49.6,434,2020,November,-27.47101,153.024292,-23.84761,151.256348,less_than_1k
BRISBANE,GLADSTONE,11708,272,56.4,434,2020,December,-27.47101,153.024292,-23.84761,151.256348,less_than_1k
BRISBANE,HOBART,25674,179,80.8,1791,2019,January,-27.47101,153.024292,-42.883209,147.331665,between_1k_2k
BRISBANE,HOBART,18948,134,79.3,1791,2019,February,-27.47101,153.024292,-42.883209,147.331665,between_1k_2k
BRISBANE,HOBART,19831,142,78.4,1791,2019,March,-27.47101,153.024292,-42.883209,147.331665,between_1k_2k
BRISBANE,HOBART,20991,140,84.6,1791,2019,April,-27.47101,153.024292,-42.883209,147.331665,between_1k_2k
BRISBANE,HOBART,15075,109,81.5,1791,2019,May,-27.47101,153.024292,-42.883209,147.331665,between_1k_2k
BRISBANE,HOBART,15742,112,81.8,1791,2019,June,-27.47101,153.024292,-42.883209,147.331665,between_1k_2k
BRISBANE,HOBART,19781,132,86.1,1791,2019,July,-27.47101,153.024292,-42.883209,147.331665,between_1k_2k
BRISBANE,HOBART,18642,126,83.3,1791,2019,August,-27.47101,153.024292,-42.883209,147.331665,between_1k_2k
BRISBANE,HOBART,19204,126,86,1791,2019,September,-27.47101,153.024292,-42.883209,147.331665,between_1k_2k
BRISBANE,HOBART,20974,132,89.5,1791,2019,October,-27.47101,153.024292,-42.883209,147.331665,between_1k_2k
BRISBANE,HOBART,21124,139,85.4,1791,2019,November,-27.47101,153.024292,-42.883209,147.331665,between_1k_2k
BRISBANE,HOBART,25414,171,83.5,1791,2019,December,-27.47101,153.024292,-42.883209,147.331665,between_1k_2k
BRISBANE,HOBART,27011,174,86.8,1791,2020,January,-27.47101,153.024292,-42.883209,147.331665,between_1k_2k
BRISBANE,HOBART,19518,131,84.1,1791,2020,February,-27.47101,153.024292,-42.883209,147.331665,between_1k_2k
BRISBANE,HOBART,14112,110,72.2,1791,2020,March,-27.47101,153.024292,-42.883209,147.331665,between_1k_2k
BRISBANE,HOBART,0,0,0,1791,2020,April,-27.47101,153.024292,-42.883209,147.331665,between_1k_2k
BRISBANE,HOBART,0,0,0,1791,2020,May,-27.47101,153.024292,-42.883209,147.331665,between_1k_2k
BRISBANE,HOBART,0,0,0,1791,2020,June,-27.47101,153.024292,-42.883209,147.331665,between_1k_2k
BRISBANE,HOBART,0,0,0,1791,2020,July,-27.47101,153.024292,-42.883209,147.331665,between_1k_2k
BRISBANE,HOBART,0,0,0,1791,2020,August,-27.47101,153.024292,-42.883209,147.331665,between_1k_2k
BRISBANE,HOBART,0,0,0,1791,2020,September,-27.47101,153.024292,-42.883209,147.331665,between_1k_2k
BRISBANE,HOBART,0,0,0,1791,2020,October,-27.47101,153.024292,-42.883209,147.331665,between_1k_2k
BRISBANE,HOBART,12236,74,90,1791,2020,November,-27.47101,153.024292,-42.883209,147.331665,between_1k_2k
BRISBANE,HOBART,26820,218,75.7,1791,2020,December,-27.47101,153.024292,-42.883209,147.331665,between_1k_2k
BRISBANE,HAMILTON ISLAND,9175,117,62,888,2019,January,-27.47101,153.024292,-20.34602,148.951935,less_than_1k
BRISBANE,HAMILTON ISLAND,9983,111,71.7,888,2019,February,-27.47101,153.024292,-20.34602,148.951935,less_than_1k
BRISBANE,HAMILTON ISLAND,9783,122,64.1,888,2019,March,-27.47101,153.024292,-20.34602,148.951935,less_than_1k
BRISBANE,HAMILTON ISLAND,10818,118,70.9,888,2019,April,-27.47101,153.024292,-20.34602,148.951935,less_than_1k
BRISBANE,HAMILTON ISLAND,10069,118,66.9,888,2019,May,-27.47101,153.024292,-20.34602,148.951935,less_than_1k
BRISBANE,HAMILTON ISLAND,9905,119,66.8,888,2019,June,-27.47101,153.024292,-20.34602,148.951935,less_than_1k
BRISBANE,HAMILTON ISLAND,11405,119,73.4,888,2019,July,-27.47101,153.024292,-20.34602,148.951935,less_than_1k
BRISBANE,HAMILTON ISLAND,12628,124,80.6,888,2019,August,-27.47101,153.024292,-20.34602,148.951935,less_than_1k
BRISBANE,HAMILTON ISLAND,12425,124,80.5,888,2019,September,-27.47101,153.024292,-20.34602,148.951935,less_than_1k
BRISBANE,HAMILTON ISLAND,12530,124,80.5,888,2019,October,-27.47101,153.024292,-20.34602,148.951935,less_than_1k
BRISBANE,HAMILTON ISLAND,11669,120,77.3,888,2019,November,-27.47101,153.024292,-20.34602,148.951935,less_than_1k
BRISBANE,HAMILTON ISLAND,12021,124,75.3,888,2019,December,-27.47101,153.024292,-20.34602,148.951935,less_than_1k
BRISBANE,HAMILTON ISLAND,11666,123,74.9,888,2020,January,-27.47101,153.024292,-20.34602,148.951935,less_than_1k
BRISBANE,HAMILTON ISLAND,8878,114,62.3,888,2020,February,-27.47101,153.024292,-20.34602,148.951935,less_than_1k
BRISBANE,HAMILTON ISLAND,6578,97,54.5,888,2020,March,-27.47101,153.024292,-20.34602,148.951935,less_than_1k
BRISBANE,HAMILTON ISLAND,0,0,0,888,2020,April,-27.47101,153.024292,-20.34602,148.951935,less_than_1k
BRISBANE,HAMILTON ISLAND,0,0,0,888,2020,May,-27.47101,153.024292,-20.34602,148.951935,less_than_1k
BRISBANE,HAMILTON ISLAND,0,0,0,888,2020,June,-27.47101,153.024292,-20.34602,148.951935,less_than_1k
BRISBANE,HAMILTON ISLAND,0,0,0,888,2020,July,-27.47101,153.024292,-20.34602,148.951935,less_than_1k
BRISBANE,HAMILTON ISLAND,0,0,0,888,2020,August,-27.47101,153.024292,-20.34602,148.951935,less_than_1k
BRISBANE,HAMILTON ISLAND,0,0,0,888,2020,September,-27.47101,153.024292,-20.34602,148.951935,less_than_1k
BRISBANE,HAMILTON ISLAND,17984,160,72.2,888,2020,October,-27.47101,153.024292,-20.34602,148.951935,less_than_1k
BRISBANE,HAMILTON ISLAND,18863,144,75.5,888,2020,November,-27.47101,153.024292,-20.34602,148.951935,less_than_1k
BRISBANE,HAMILTON ISLAND,22349,210,66.8,888,2020,December,-27.47101,153.024292,-20.34602,148.951935,less_than_1k
BRISBANE,MOUNT ISA,9156,132,63.1,1573,2019,January,-27.47101,153.024292,-20.725229,139.497269,between_1k_2k
BRISBANE,MOUNT ISA,9650,135,67.6,1573,2019,February,-27.47101,153.024292,-20.725229,139.497269,between_1k_2k
BRISBANE,MOUNT ISA,10699,124,68.6,1573,2019,March,-27.47101,153.024292,-20.725229,139.497269,between_1k_2k
BRISBANE,MOUNT ISA,11313,141,68.4,1573,2019,April,-27.47101,153.024292,-20.725229,139.497269,between_1k_2k
BRISBANE,MOUNT ISA,12146,144,71.6,1573,2019,May,-27.47101,153.024292,-20.725229,139.497269,between_1k_2k
BRISBANE,MOUNT ISA,11881,138,72.8,1573,2019,June,-27.47101,153.024292,-20.725229,139.497269,between_1k_2k
BRISBANE,MOUNT ISA,12891,148,75,1573,2019,July,-27.47101,153.024292,-20.725229,139.497269,between_1k_2k
BRISBANE,MOUNT ISA,13501,147,77.2,1573,2019,August,-27.47101,153.024292,-20.725229,139.497269,between_1k_2k
BRISBANE,MOUNT ISA,12346,152,76.6,1573,2019,September,-27.47101,153.024292,-20.725229,139.497269,between_1k_2k
BRISBANE,MOUNT ISA,13133,147,77.8,1573,2019,October,-27.47101,153.024292,-20.725229,139.497269,between_1k_2k
BRISBANE,MOUNT ISA,13003,139,78.9,1573,2019,November,-27.47101,153.024292,-20.725229,139.497269,between_1k_2k
BRISBANE,MOUNT ISA,11305,131,73.8,1573,2019,December,-27.47101,153.024292,-20.725229,139.497269,between_1k_2k
BRISBANE,MOUNT ISA,11191,148,70.7,1573,2020,January,-27.47101,153.024292,-20.725229,139.497269,between_1k_2k
BRISBANE,MOUNT ISA,10614,134,66.8,1573,2020,February,-27.47101,153.024292,-20.725229,139.497269,between_1k_2k
BRISBANE,MOUNT ISA,9073,122,61.4,1573,2020,March,-27.47101,153.024292,-20.725229,139.497269,between_1k_2k
BRISBANE,MOUNT ISA,2240,36,39.3,1573,2020,April,-27.47101,153.024292,-20.725229,139.497269,between_1k_2k
BRISBANE,MOUNT ISA,0,0,0,1573,2020,May,-27.47101,153.024292,-20.725229,139.497269,between_1k_2k
BRISBANE,MOUNT ISA,0,0,0,1573,2020,June,-27.47101,153.024292,-20.725229,139.497269,between_1k_2k
BRISBANE,MOUNT ISA,0,0,0,1573,2020,July,-27.47101,153.024292,-20.725229,139.497269,between_1k_2k
BRISBANE,MOUNT ISA,0,0,0,1573,2020,August,-27.47101,153.024292,-20.725229,139.497269,between_1k_2k
BRISBANE,MOUNT ISA,0,0,0,1573,2020,September,-27.47101,153.024292,-20.725229,139.497269,between_1k_2k
BRISBANE,MOUNT ISA,0,0,0,1573,2020,October,-27.47101,153.024292,-20.725229,139.497269,between_1k_2k
BRISBANE,MOUNT ISA,8728,124,45.2,1573,2020,November,-27.47101,153.024292,-20.725229,139.497269,between_1k_2k
BRISBANE,MOUNT ISA,9238,119,48.7,1573,2020,December,-27.47101,153.024292,-20.725229,139.497269,between_1k_2k
BRISBANE,MELBOURNE,296590,2216,80.9,1381,2019,January,-27.47101,153.024292,-37.813938,144.963425,between_1k_2k
BRISBANE,MELBOURNE,255981,1956,78.6,1381,2019,February,-27.47101,153.024292,-37.813938,144.963425,between_1k_2k
BRISBANE,MELBOURNE,295315,2133,81.2,1381,2019,March,-27.47101,153.024292,-37.813938,144.963425,between_1k_2k
BRISBANE,MELBOURNE,307006,2137,82.8,1381,2019,April,-27.47101,153.024292,-37.813938,144.963425,between_1k_2k
BRISBANE,MELBOURNE,276350,2017,80.8,1381,2019,May,-27.47101,153.024292,-37.813938,144.963425,between_1k_2k
BRISBANE,MELBOURNE,275212,1991,81.4,1381,2019,June,-27.47101,153.024292,-37.813938,144.963425,between_1k_2k
BRISBANE,MELBOURNE,330830,2259,85.4,1381,2019,July,-27.47101,153.024292,-37.813938,144.963425,between_1k_2k
BRISBANE,MELBOURNE,306282,2108,85.4,1381,2019,August,-27.47101,153.024292,-37.813938,144.963425,between_1k_2k
BRISBANE,MELBOURNE,312075,2111,86.6,1381,2019,September,-27.47101,153.024292,-37.813938,144.963425,between_1k_2k
BRISBANE,MELBOURNE,331472,2211,87.4,1381,2019,October,-27.47101,153.024292,-37.813938,144.963425,between_1k_2k
BRISBANE,MELBOURNE,306718,2077,86.7,1381,2019,November,-27.47101,153.024292,-37.813938,144.963425,between_1k_2k
BRISBANE,MELBOURNE,314850,2205,85.8,1381,2019,December,-27.47101,153.024292,-37.813938,144.963425,between_1k_2k
BRISBANE,MELBOURNE,308815,2132,85.7,1381,2020,January,-27.47101,153.024292,-37.813938,144.963425,between_1k_2k
BRISBANE,MELBOURNE,239671,1891,76.1,1381,2020,February,-27.47101,153.024292,-37.813938,144.963425,between_1k_2k
BRISBANE,MELBOURNE,168894,1663,61.6,1381,2020,March,-27.47101,153.024292,-37.813938,144.963425,between_1k_2k
BRISBANE,MELBOURNE,8637,257,36.5,1381,2020,April,-27.47101,153.024292,-37.813938,144.963425,between_1k_2k
BRISBANE,MELBOURNE,16128,267,55.5,1381,2020,May,-27.47101,153.024292,-37.813938,144.963425,between_1k_2k
BRISBANE,MELBOURNE,27098,355,60.8,1381,2020,June,-27.47101,153.024292,-37.813938,144.963425,between_1k_2k
BRISBANE,MELBOURNE,6580,232,36.8,1381,2020,July,-27.47101,153.024292,-37.813938,144.963425,between_1k_2k
BRISBANE,MELBOURNE,3677,138,37.8,1381,2020,August,-27.47101,153.024292,-37.813938,144.963425,between_1k_2k
BRISBANE,MELBOURNE,4401,182,50.9,1381,2020,September,-27.47101,153.024292,-37.813938,144.963425,between_1k_2k
BRISBANE,MELBOURNE,6050,174,57.8,1381,2020,October,-27.47101,153.024292,-37.813938,144.963425,between_1k_2k
BRISBANE,MELBOURNE,6220,220,38.5,1381,2020,November,-27.47101,153.024292,-37.813938,144.963425,between_1k_2k
BRISBANE,MELBOURNE,132589,1138,78.2,1381,2020,December,-27.47101,153.024292,-37.813938,144.963425,between_1k_2k
BRISBANE,MACKAY,58371,622,71.2,797,2019,January,-27.47101,153.024292,-21.15345,149.165543,less_than_1k
BRISBANE,MACKAY,54441,571,72.6,797,2019,February,-27.47101,153.024292,-21.15345,149.165543,less_than_1k
BRISBANE,MACKAY,61198,621,75.4,797,2019,March,-27.47101,153.024292,-21.15345,149.165543,less_than_1k
BRISBANE,MACKAY,61140,633,73.4,797,2019,April,-27.47101,153.024292,-21.15345,149.165543,less_than_1k
BRISBANE,MACKAY,65378,678,74.7,797,2019,May,-27.47101,153.024292,-21.15345,149.165543,less_than_1k
BRISBANE,MACKAY,62406,639,75.4,797,2019,June,-27.47101,153.024292,-21.15345,149.165543,less_than_1k
BRISBANE,MACKAY,68800,697,77.3,797,2019,July,-27.47101,153.024292,-21.15345,149.165543,less_than_1k
BRISBANE,MACKAY,69350,688,78.3,797,2019,August,-27.47101,153.024292,-21.15345,149.165543,less_than_1k
BRISBANE,MACKAY,69701,669,80.7,797,2019,September,-27.47101,153.024292,-21.15345,149.165543,less_than_1k
BRISBANE,MACKAY,71185,684,82.3,797,2019,October,-27.47101,153.024292,-21.15345,149.165543,less_than_1k
BRISBANE,MACKAY,66122,637,81,797,2019,November,-27.47101,153.024292,-21.15345,149.165543,less_than_1k
BRISBANE,MACKAY,67545,636,83.1,797,2019,December,-27.47101,153.024292,-21.15345,149.165543,less_than_1k
BRISBANE,MACKAY,62875,627,77.1,797,2020,January,-27.47101,153.024292,-21.15345,149.165543,less_than_1k
BRISBANE,MACKAY,58246,616,74.3,797,2020,February,-27.47101,153.024292,-21.15345,149.165543,less_than_1k
BRISBANE,MACKAY,44894,569,64.2,797,2020,March,-27.47101,153.024292,-21.15345,149.165543,less_than_1k
BRISBANE,MACKAY,6121,186,42.5,797,2020,April,-27.47101,153.024292,-21.15345,149.165543,less_than_1k
BRISBANE,MACKAY,5741,108,56.7,797,2020,May,-27.47101,153.024292,-21.15345,149.165543,less_than_1k
BRISBANE,MACKAY,14021,182,77.3,797,2020,June,-27.47101,153.024292,-21.15345,149.165543,less_than_1k
BRISBANE,MACKAY,28035,282,75.3,797,2020,July,-27.47101,153.024292,-21.15345,149.165543,less_than_1k
BRISBANE,MACKAY,27674,363,54.2,797,2020,August,-27.47101,153.024292,-21.15345,149.165543,less_than_1k
BRISBANE,MACKAY,30264,364,58.3,797,2020,September,-27.47101,153.024292,-21.15345,149.165543,less_than_1k
BRISBANE,MACKAY,34907,392,62.4,797,2020,October,-27.47101,153.024292,-21.15345,149.165543,less_than_1k
BRISBANE,MACKAY,37059,395,64.6,797,2020,November,-27.47101,153.024292,-21.15345,149.165543,less_than_1k
BRISBANE,MACKAY,45599,486,67.2,797,2020,December,-27.47101,153.024292,-21.15345,149.165543,less_than_1k
BRISBANE,MORANBAH,0,0,0,780,2019,January,-27.47101,153.024292,-21.99828,148.034836,less_than_1k
BRISBANE,MORANBAH,0,0,0,780,2019,February,-27.47101,153.024292,-21.99828,148.034836,less_than_1k
BRISBANE,MORANBAH,0,0,0,780,2019,March,-27.47101,153.024292,-21.99828,148.034836,less_than_1k
BRISBANE,MORANBAH,0,0,0,780,2019,April,-27.47101,153.024292,-21.99828,148.034836,less_than_1k
BRISBANE,MORANBAH,0,0,0,780,2019,May,-27.47101,153.024292,-21.99828,148.034836,less_than_1k
BRISBANE,MORANBAH,0,0,0,780,2019,June,-27.47101,153.024292,-21.99828,148.034836,less_than_1k
BRISBANE,MORANBAH,0,0,0,780,2019,July,-27.47101,153.024292,-21.99828,148.034836,less_than_1k
BRISBANE,MORANBAH,0,0,0,780,2019,August,-27.47101,153.024292,-21.99828,148.034836,less_than_1k
BRISBANE,MORANBAH,0,0,0,780,2019,September,-27.47101,153.024292,-21.99828,148.034836,less_than_1k
BRISBANE,MORANBAH,0,0,0,780,2019,October,-27.47101,153.024292,-21.99828,148.034836,less_than_1k
BRISBANE,MORANBAH,0,0,0,780,2019,November,-27.47101,153.024292,-21.99828,148.034836,less_than_1k
BRISBANE,MORANBAH,0,0,0,780,2019,December,-27.47101,153.024292,-21.99828,148.034836,less_than_1k
BRISBANE,MORANBAH,0,0,0,780,2020,January,-27.47101,153.024292,-21.99828,148.034836,less_than_1k
BRISBANE,MORANBAH,0,0,0,780,2020,February,-27.47101,153.024292,-21.99828,148.034836,less_than_1k
BRISBANE,MORANBAH,0,0,0,780,2020,March,-27.47101,153.024292,-21.99828,148.034836,less_than_1k
BRISBANE,MORANBAH,0,0,0,780,2020,April,-27.47101,153.024292,-21.99828,148.034836,less_than_1k
BRISBANE,MORANBAH,0,0,0,780,2020,May,-27.47101,153.024292,-21.99828,148.034836,less_than_1k
BRISBANE,MORANBAH,0,0,0,780,2020,June,-27.47101,153.024292,-21.99828,148.034836,less_than_1k
BRISBANE,MORANBAH,0,0,0,780,2020,July,-27.47101,153.024292,-21.99828,148.034836,less_than_1k
BRISBANE,MORANBAH,0,0,0,780,2020,August,-27.47101,153.024292,-21.99828,148.034836,less_than_1k
BRISBANE,MORANBAH,0,0,0,780,2020,September,-27.47101,153.024292,-21.99828,148.034836,less_than_1k
BRISBANE,MORANBAH,0,0,0,780,2020,October,-27.47101,153.024292,-21.99828,148.034836,less_than_1k
BRISBANE,MORANBAH,0,0,0,780,2020,November,-27.47101,153.024292,-21.99828,148.034836,less_than_1k
BRISBANE,MORANBAH,0,0,0,780,2020,December,-27.47101,153.024292,-21.99828,148.034836,less_than_1k
BRISBANE,NEWCASTLE,46272,487,73.7,614,2019,January,-27.47101,153.024292,-32.927792,151.784485,less_than_1k
BRISBANE,NEWCASTLE,42728,460,69.5,614,2019,February,-27.47101,153.024292,-32.927792,151.784485,less_than_1k
BRISBANE,NEWCASTLE,50475,492,72.4,614,2019,March,-27.47101,153.024292,-32.927792,151.784485,less_than_1k
BRISBANE,NEWCASTLE,47591,467,74.7,614,2019,April,-27.47101,153.024292,-32.927792,151.784485,less_than_1k
BRISBANE,NEWCASTLE,49018,491,72.5,614,2019,May,-27.47101,153.024292,-32.927792,151.784485,less_than_1k
BRISBANE,NEWCASTLE,46864,461,73.6,614,2019,June,-27.47101,153.024292,-32.927792,151.784485,less_than_1k
BRISBANE,NEWCASTLE,51644,514,72.1,614,2019,July,-27.47101,153.024292,-32.927792,151.784485,less_than_1k
BRISBANE,NEWCASTLE,53449,504,76.8,614,2019,August,-27.47101,153.024292,-32.927792,151.784485,less_than_1k
BRISBANE,NEWCASTLE,52663,491,77.3,614,2019,September,-27.47101,153.024292,-32.927792,151.784485,less_than_1k
BRISBANE,NEWCASTLE,56940,504,82.5,614,2019,October,-27.47101,153.024292,-32.927792,151.784485,less_than_1k
BRISBANE,NEWCASTLE,55383,501,79.1,614,2019,November,-27.47101,153.024292,-32.927792,151.784485,less_than_1k
BRISBANE,NEWCASTLE,51606,480,77.3,614,2019,December,-27.47101,153.024292,-32.927792,151.784485,less_than_1k
BRISBANE,NEWCASTLE,49190,474,72.8,614,2020,January,-27.47101,153.024292,-32.927792,151.784485,less_than_1k
BRISBANE,NEWCASTLE,44035,453,71.6,614,2020,February,-27.47101,153.024292,-32.927792,151.784485,less_than_1k
BRISBANE,NEWCASTLE,29530,376,58.1,614,2020,March,-27.47101,153.024292,-32.927792,151.784485,less_than_1k
BRISBANE,NEWCASTLE,0,0,0,614,2020,April,-27.47101,153.024292,-32.927792,151.784485,less_than_1k
BRISBANE,NEWCASTLE,0,0,0,614,2020,May,-27.47101,153.024292,-32.927792,151.784485,less_than_1k
BRISBANE,NEWCASTLE,0,0,0,614,2020,June,-27.47101,153.024292,-32.927792,151.784485,less_than_1k
BRISBANE,NEWCASTLE,9430,105,63.2,614,2020,July,-27.47101,153.024292,-32.927792,151.784485,less_than_1k
BRISBANE,NEWCASTLE,4152,72,39,614,2020,August,-27.47101,153.024292,-32.927792,151.784485,less_than_1k
BRISBANE,NEWCASTLE,0,0,0,614,2020,September,-27.47101,153.024292,-32.927792,151.784485,less_than_1k
BRISBANE,NEWCASTLE,0,0,0,614,2020,October,-27.47101,153.024292,-32.927792,151.784485,less_than_1k
BRISBANE,NEWCASTLE,19650,193,77.7,614,2020,November,-27.47101,153.024292,-32.927792,151.784485,less_than_1k
BRISBANE,NEWCASTLE,31412,343,60.8,614,2020,December,-27.47101,153.024292,-32.927792,151.784485,less_than_1k
BRISBANE,PERTH,79384,501,84.5,3615,2019,January,-27.47101,153.024292,-31.95224,115.861397,above_3k
BRISBANE,PERTH,65472,471,75.5,3615,2019,February,-27.47101,153.024292,-31.95224,115.861397,above_3k
BRISBANE,PERTH,75729,520,78.9,3615,2019,March,-27.47101,153.024292,-31.95224,115.861397,above_3k
BRISBANE,PERTH,80816,504,85.7,3615,2019,April,-27.47101,153.024292,-31.95224,115.861397,above_3k
BRISBANE,PERTH,78086,524,81,3615,2019,May,-27.47101,153.024292,-31.95224,115.861397,above_3k
BRISBANE,PERTH,72879,488,81,3615,2019,June,-27.47101,153.024292,-31.95224,115.861397,above_3k
BRISBANE,PERTH,85097,525,87.5,3615,2019,July,-27.47101,153.024292,-31.95224,115.861397,above_3k
BRISBANE,PERTH,79154,513,82.9,3615,2019,August,-27.47101,153.024292,-31.95224,115.861397,above_3k
BRISBANE,PERTH,82912,511,87.2,3615,2019,September,-27.47101,153.024292,-31.95224,115.861397,above_3k
BRISBANE,PERTH,89670,527,91.3,3615,2019,October,-27.47101,153.024292,-31.95224,115.861397,above_3k
